K11,K12,K13,K14,K15,K16,K21,K22,K23,K24,K25,K26,K31,K32,K33,K34,K35,K36,K41,K42,K43,K44,K45,K46,K51,K52,K53,K54,K55,K56,K61,K62,K63,K64,K65,K66,F1,F2,F3,F4,F5,F6,U1,U2,U3,U4,U5,U6
39198320.02439234,-29398740.018294252,19599160.01219617,0.0,0.0,0.0,-29398740.018294252,45726524.92345326,-13070955.113135252,-16327784.905159,16327784.905159,0.0,19599160.01219617,-13070955.113135252,60968699.89793767,-16327784.905159,10885189.936772667,0.0,0.0,-16327784.905159,-16327784.905159,26266221.036376763,-6389348.7739412375,9938436.131217763,0.0,16327784.905159,10885189.936772667,-6389348.7739412375,35021628.04850235,6625624.087478508,0.0,0.0,0.0,9938436.131217763,6625624.087478508,13251248.174957016,-13540.294938671812,-55591.64505914723,8550.041524294547,-42823.590492931384,-4294.023335555932,9284.276749933197,-0.018394131066037624,-0.031914170981649594,-0.0117738553227191,-0.03620192157036608,0.007225443645345466,0.02423935348611744
34481606.71538427,-25861205.0365382,17240803.357692134,0.0,0.0,0.0,-25861205.0365382,39763764.778478965,-11958645.294597432,-13902559.741940767,13902559.741940767,0.0,17240803.357692134,-11958645.294597432,53018353.03797196,-13902559.741940767,9268373.161293844,0.0,0.0,-13902559.741940767,-13902559.741940767,31940959.441044588,4135839.9571630545,18038399.69910382,0.0,13902559.741940767,9268373.161293844,4135839.9571630545,42587945.92139278,12025599.799402548,0.0,0.0,0.0,18038399.69910382,12025599.799402548,24051199.598805096,-3459.9169527728445,-17898.30066460028,953.7336840122625,-56901.26098927665,-13954.720458904387,16460.90372766497,-0.013386066248843762,-0.02398114400216593,-0.00940026539265158,-0.027035204205321486,0.007281355767246906,0.01732013619382458
10440244.915885964,-7830183.686914474,5220122.457942982,0.0,0.0,0.0,-7830183.686914474,19890007.68470618,4229640.310877234,-12059823.997791708,12059823.997791708,0.0,5220122.457942982,4229640.310877234,26520010.246274907,-12059823.997791708,8039882.665194471,0.0,0.0,-12059823.997791708,-12059823.997791708,28686315.951494664,4566667.955911249,16626491.953702956,0.0,12059823.997791708,8039882.665194471,4566667.955911249,38248421.268659554,11084327.969135305,0.0,0.0,0.0,16626491.953702956,11084327.969135305,22168655.93827061,-7283.740789627795,-31231.48006997097,4156.988222598599,-23241.39327651122,-1493.6259581120157,4620.378525141211,-0.01921729328504111,-0.028347025263972238,-0.005481271234232847,-0.024760247606609446,0.008847203026434228,0.014355003616806007
21764116.044519138,-16323087.033389352,10882058.022259569,0.0,0.0,0.0,-16323087.033389352,31170729.58031577,-1475444.4864629358,-14847642.546926416,14847642.546926416,0.0,10882058.022259569,-1475444.4864629358,41560972.77375436,-14847642.546926416,9898428.36461761,0.0,0.0,-14847642.546926416,-14847642.546926416,39398876.32886705,9703591.235014219,24551233.781940635,0.0,14847642.546926416,9898428.36461761,9703591.235014219,52531835.105156064,16367489.187960424,0.0,0.0,0.0,24551233.781940635,16367489.187960424,32734978.375920847,-6343.486025466096,-66344.63848660435,-9427.907444602592,-65040.646481963806,9862.57144614944,5908.822023919247,-0.027162982195553038,-0.045084427741945016,-0.013883607951687195,-0.043089026588718986,0.015849734154349655,0.02457240770405191
15926751.679766973,-11945063.75982523,7963375.839883487,0.0,0.0,0.0,-11945063.75982523,40576523.64956624,16686396.129915781,-28631459.88974101,28631459.88974101,0.0,7963375.839883487,16686396.129915781,54102031.53275499,-28631459.88974101,19087639.926494006,0.0,0.0,-28631459.88974101,-28631459.88974101,54324511.08660066,-2938408.6928813607,25693051.19685965,0.0,28631459.88974101,19087639.926494006,-2938408.6928813607,72432681.44880088,17128700.797906432,0.0,0.0,0.0,25693051.19685965,17128700.797906432,34257401.595812865,-6421.186154916189,-42051.36956430116,-1174.7508782680097,-65689.52348891058,-6704.633763268461,14300.57079645266,-0.018872246146006896,-0.027771747962504513,-0.004719469360432416,-0.025400911459898888,0.0073655061033289625,0.015785375245142754
7099219.631698296,-5324414.723773723,3549609.815849148,0.0,0.0,0.0,-5324414.723773723,16280675.122315437,5631845.674767992,-10956260.398541715,10956260.398541715,0.0,3549609.815849148,5631845.674767992,21707566.829753917,-10956260.398541715,7304173.599027811,0.0,0.0,-10956260.398541715,-10956260.398541715,28308275.04083031,6395754.24374688,17352014.642288595,0.0,10956260.398541715,7304173.599027811,6395754.24374688,37744366.72110708,11568009.76152573,0.0,0.0,0.0,17352014.642288595,11568009.76152573,23136019.52305146,-14100.229320051158,-72708.43829104774,3964.3125430864,-57447.79845702647,1122.5674015873592,9013.349375377398,-0.05820135523248473,-0.08305748589781439,-0.01215585056798091,-0.06849065320698919,0.026258393459218037,0.038628373992090834
38636232.47151391,-28977174.353635434,19318116.235756956,0.0,0.0,0.0,-28977174.353635434,35120254.9957104,-22834093.711560465,-6143080.64207497,6143080.64207497,0.0,19318116.235756956,-22834093.711560465,46827006.6609472,-6143080.64207497,4095387.0947166462,0.0,0.0,-6143080.64207497,-6143080.64207497,30204860.63548822,17918699.351338282,24061779.99341325,0.0,6143080.64207497,4095387.0947166462,17918699.351338282,40273147.51398429,16041186.6622755,0.0,0.0,0.0,24061779.99341325,16041186.6622755,32082373.324551,-3572.18952954657,-48693.803375316646,-9086.888732679075,-67416.2676219994,2846.067317118155,9813.01094510749,-0.03790373363905726,-0.07164606020995894,-0.03184653700493297,-0.07347007397016327,0.031038433954546866,0.039889207734081736
13527263.587740786,-10145447.69080559,6763631.793870393,0.0,0.0,0.0,-10145447.69080559,27815549.046333,7524653.664721819,-17670101.35552741,17670101.35552741,0.0,6763631.793870393,7524653.664721819,37087398.728443995,-17670101.35552741,11780067.570351604,0.0,0.0,-17670101.35552741,-17670101.35552741,44414335.70595729,9074132.994902477,26744234.350429885,0.0,17670101.35552741,11780067.570351604,9074132.994902477,59219114.27460972,17829489.566953257,0.0,0.0,0.0,26744234.350429885,17829489.566953257,35658979.13390651,-8749.421747518301,-31544.300706380443,6984.076592909789,-12843.287826806809,-750.4056330519115,2515.7507876604236,-0.01247639797385954,-0.01737604555894484,-0.0024048705660819365,-0.013997238752871585,0.005430896658879436,0.007853031010313358
26774931.188066497,-20081198.391049873,13387465.594033249,0.0,0.0,0.0,-20081198.391049873,41385350.56291019,1222953.7808104455,-21304152.17186032,21304152.17186032,0.0,13387465.594033249,1222953.7808104455,55180467.41721359,-21304152.17186032,14202768.114573546,0.0,0.0,-21304152.17186032,-21304152.17186032,35152074.14145391,-7456230.202266734,13847921.969593585,0.0,21304152.17186032,14202768.114573546,-7456230.202266734,46869432.188605204,9231947.979729056,0.0,0.0,0.0,13847921.969593585,9231947.979729056,18463895.959458113,-5308.372473761912,-53143.61389189105,-7097.793016439859,-55905.74932490303,6177.081205435866,6229.084284765905,-0.0183592002114045,-0.030540792572354907,-0.009489306539652449,-0.03245954467347723,0.0076137719204358335,0.020875138196128688
6664417.090154905,-4998312.817616179,3332208.5450774524,0.0,0.0,0.0,-4998312.817616179,19057797.384217508,9061171.748985149,-14059484.566601329,14059484.566601329,0.0,3332208.5450774524,9061171.748985149,25410396.51229001,-14059484.566601329,9372989.711067552,0.0,0.0,-14059484.566601329,-14059484.566601329,31616226.63588221,3497257.502679553,17556742.06928088,0.0,14059484.566601329,9372989.711067552,3497257.502679553,42154968.84784295,11704494.712853922,0.0,0.0,0.0,17556742.06928088,11704494.712853922,23408989.425707843,-16151.098626655863,-80103.27295748291,5601.106267484089,-46024.383653360856,5758.5235005565955,4791.468858615179,-0.05720165751736131,-0.07720264572016548,-0.006247618676359105,-0.05972576178480207,0.02291653346361975,0.03354073960072624
33958969.05961799,-25469226.79471349,16979484.529808994,0.0,0.0,0.0,-25469226.79471349,36339240.573449574,-14599213.015977407,-10870013.778736083,10870013.778736083,0.0,16979484.529808994,-14599213.015977407,48452320.764599435,-10870013.778736083,7246675.852490722,0.0,0.0,-10870013.778736083,-10870013.778736083,39770524.73525502,18030497.177782856,28900510.956518937,0.0,10870013.778736083,7246675.852490722,18030497.177782856,53027366.31367336,19267007.304345958,0.0,0.0,0.0,28900510.956518937,19267007.304345958,38534014.608691916,-6546.350666782631,-65567.35999594149,-8763.085331748565,-90481.2365635098,458.45980922579474,14850.976189305402,-0.03308192363324864,-0.05959187614281877,-0.023609511671146353,-0.06028202818406399,0.023683353649740228,0.03375524345573063
35103738.911789425,-26327804.18384207,17551869.455894712,0.0,0.0,0.0,-26327804.18384207,30391206.75354174,-22264401.6141424,-4063402.56969967,4063402.56969967,0.0,17551869.455894712,-22264401.6141424,40521609.00472232,-4063402.56969967,2708935.046466447,0.0,0.0,-4063402.56969967,-4063402.56969967,30009891.71779001,21883086.57839067,25946489.14809034,0.0,4063402.56969967,2708935.046466447,21883086.57839067,40013188.95705335,17297659.432060227,0.0,0.0,0.0,25946489.14809034,17297659.432060227,34595318.86412045,-12486.168450942418,-57501.92779080548,5805.027638283011,-47097.851632985956,-2337.0022523431708,9018.143065002578,-0.04866894226269311,-0.09181040835812306,-0.041089114823460705,-0.09097673349659662,0.041069311515779736,0.04795856960505538
27036941.446379505,-20277706.084784627,13518470.723189753,0.0,0.0,0.0,-20277706.084784627,48753204.49769277,8197792.328123517,-28475498.412908144,28475498.412908144,0.0,13518470.723189753,8197792.328123517,65004272.663590364,-28475498.412908144,18983665.60860543,0.0,0.0,-28475498.412908144,-28475498.412908144,52537779.58180003,-4413217.24401626,24062281.168891884,0.0,28475498.412908144,18983665.60860543,-4413217.24401626,70050372.77573337,16041520.779261256,0.0,0.0,0.0,24062281.168891884,16041520.779261256,32083041.55852251,-8094.177801094285,-58326.46519283879,-3253.7994620910267,-47408.121184527154,6893.247464861573,4454.7297983237395,-0.014986419328671084,-0.023381532558684963,-0.005698209696576107,-0.02231505722815601,0.00663687521847601,0.013556705295606321
19261926.24638436,-14446444.68478827,9630963.12319218,0.0,0.0,0.0,-14446444.68478827,38811580.68395531,9918691.314378774,-24365135.999167044,24365135.999167044,0.0,9630963.12319218,9918691.314378774,51748774.245273754,-24365135.999167044,16243423.999444695,0.0,0.0,-24365135.999167044,-24365135.999167044,43743058.29055342,-4987213.707780663,19377922.29138638,0.0,24365135.999167044,16243423.999444695,-4987213.707780663,58324077.7207379,12918614.860924253,0.0,0.0,0.0,19377922.29138638,12918614.860924253,25837229.721848506,-13415.403881734524,-68187.96474145362,4101.486182984512,-50048.20763951738,1945.0995176608976,7368.818181089115,-0.02237216986446686,-0.033355449706735756,-0.0066817800340675465,-0.030766016286425044,0.00902304797314096,0.01884818978663589
30731453.611166064,-23048590.20837455,15365726.805583032,0.0,0.0,0.0,-23048590.20837455,28579971.38733348,-17517209.02941562,-5531381.17895893,5531381.17895893,0.0,15365726.805583032,-17517209.02941562,38106628.51644464,-5531381.17895893,3687587.4526392864,0.0,0.0,-5531381.17895893,-5531381.17895893,34953765.70316026,23891003.345242403,29422384.524201334,0.0,5531381.17895893,3687587.4526392864,23891003.345242403,46605020.93754701,19614923.01613422,0.0,0.0,0.0,29422384.524201334,19614923.01613422,39229846.03226844,-15892.273276727177,-92293.40710931043,1020.0775170175475,-89409.10172736295,-58.642389701721186,14930.838149411351,-0.0666072998290162,-0.12322089671517393,-0.052651013007651806,-0.1217348475995498,0.053963247465379414,0.06470011091546533
22398020.338051334,-16798515.2535385,11199010.169025667,0.0,0.0,0.0,-16798515.2535385,33243049.705793034,-353980.80128396675,-16444534.452254534,16444534.452254534,0.0,11199010.169025667,-353980.80128396675,44324066.27439071,-16444534.452254534,10963022.96816969,0.0,0.0,-16444534.452254534,-16444534.452254534,41586753.082302384,8697684.177793317,25142218.63004785,0.0,16444534.452254534,10963022.96816969,8697684.177793317,55449004.10973651,16761479.086698566,0.0,0.0,0.0,25142218.63004785,16761479.086698566,33522958.17339713,-5915.514349678747,-60992.663122305574,-8499.859008077696,-57285.7296089396,9735.503512533021,4679.869845223422,-0.022941772990723613,-0.037712551211190756,-0.011213498442109183,-0.035856893944825115,0.012994015575560574,0.020535264606354412
35647861.75880552,-26735896.319104142,17823930.87940276,0.0,0.0,0.0,-26735896.319104142,44345197.253316745,-9126595.38489154,-17609300.934212603,17609300.934212603,0.0,17823930.87940276,-9126595.38489154,59126929.67108899,-17609300.934212603,11739533.956141734,0.0,0.0,-17609300.934212603,-17609300.934212603,43375998.680989504,8157396.8125642985,25766697.7467769,0.0,17609300.934212603,11739533.956141734,8157396.8125642985,57834664.907986,17177798.497851267,0.0,0.0,0.0,25766697.7467769,17177798.497851267,34355596.995702535,-9063.808420201542,-59570.87363337257,-1729.3410373877723,-79084.82423060134,-4775.309161688487,15568.4586192778,-0.021462979758354095,-0.03696608927246116,-0.013031693443225816,-0.037938083069754325,0.012429086836450743,0.022692175283067377
19055641.083091564,-14291730.812318673,9527820.541545782,0.0,0.0,0.0,-14291730.812318673,23239463.289416134,-5343998.335221214,-8947732.47709746,8947732.47709746,0.0,9527820.541545782,-5343998.335221214,30985951.052554842,-8947732.47709746,5965154.984731639,0.0,0.0,-8947732.47709746,-8947732.47709746,14404201.615608955,-3491263.3385859635,5456469.138511496,0.0,8947732.47709746,5965154.984731639,-3491263.3385859635,19205602.15414527,3637646.0923409974,0.0,0.0,0.0,5456469.138511496,3637646.0923409974,7275292.184681995,-10516.352621509897,-64047.88827983024,-316.5908502569473,-65430.56033565283,-144.29983501725292,10977.243306784098,-0.044828665926881506,-0.07842240041660363,-0.02908002094359926,-0.08959028125599311,0.01796364932025461,0.059719725106223816
5337980.347291793,-4003485.2604688443,2668990.1736458964,0.0,0.0,0.0,-4003485.2604688443,7743703.4069145955,-263267.11402309267,-3740218.1464457517,3740218.1464457517,0.0,2668990.1736458964,-263267.11402309267,10324937.875886127,-3740218.1464457517,2493478.764297168,0.0,0.0,-3740218.1464457517,-3740218.1464457517,30916477.68787478,23436041.394983277,27176259.541429028,0.0,3740218.1464457517,2493478.764297168,23436041.394983277,41221970.25049971,18117506.360952687,0.0,0.0,0.0,27176259.541429028,18117506.360952687,36235012.72190537,-12099.196415047141,-46396.86360454016,8732.771628580898,-18457.93007775556,580.2062136806326,2786.218572785611,-0.0576762133500474,-0.08776012809456381,-0.020821014209212407,-0.07219248989183605,0.03389869661855641,0.0372719121024113
9826852.507291531,-7370139.380468648,4913426.253645766,0.0,0.0,0.0,-7370139.380468648,32156951.842113126,17416673.08117583,-24786812.46164448,24786812.46164448,0.0,4913426.253645766,17416673.08117583,42875935.78948417,-24786812.46164448,16524541.64109632,0.0,0.0,-24786812.46164448,-24786812.46164448,47310135.21072195,-2263489.712567009,22523322.74907747,0.0,24786812.46164448,16524541.64109632,-2263489.712567009,63080180.2809626,15015548.499384979,0.0,0.0,0.0,22523322.74907747,15015548.499384979,30031096.998769958,-11246.46450153823,-67574.97892442707,-32.06397173255755,-77484.9094159908,-3271.246192122024,14549.774665392812,-0.038211896640042445,-0.05261203577842168,-0.00478318545143626,-0.04338970841693038,0.014138781669863733,0.02595738076015516
16004514.581072623,-12003385.935804468,8002257.290536311,0.0,0.0,0.0,-12003385.935804468,23703596.49687483,-303175.3747341018,-11700210.561070366,11700210.561070366,0.0,8002257.290536311,-303175.3747341018,31604795.329166442,-11700210.561070366,7800140.374046911,0.0,0.0,-11700210.561070366,-11700210.561070366,26186734.962212883,2786313.8400721494,14486524.401142515,0.0,11700210.561070366,7800140.374046911,2786313.8400721494,34915646.61628384,9657682.93409501,0.0,0.0,0.0,14486524.401142515,9657682.93409501,19315365.86819002,-16511.806848058866,-79505.87296128919,6521.656042354669,-59581.00349422217,119.96711333433814,9870.18369236986,-0.04019796366301645,-0.06412852401169546,-0.017860252337648878,-0.061057187927350126,0.020363938539026502,0.036121923318925754
33145376.310433775,-24859032.23282533,16572688.155216888,0.0,0.0,0.0,-24859032.23282533,32666773.71699237,-17051290.748658292,-7807741.484167039,7807741.484167039,0.0,16572688.155216888,-17051290.748658292,43555698.28932316,-7807741.484167039,5205160.989444693,0.0,0.0,-7807741.484167039,-7807741.484167039,21753568.705122173,6138085.736788094,13945827.220955133,0.0,7807741.484167039,5205160.989444693,6138085.736788094,29004758.273496233,9297218.147303423,0.0,0.0,0.0,13945827.220955133,9297218.147303423,18594436.294606846,-11287.102759550233,-83322.06285756614,-5199.8154334215815,-61411.886430328996,12503.207575833963,3983.71061713785,-0.042827288356134925,-0.07817646380876404,-0.03229118550341564,-0.07987688674128728,0.02965535863145326,0.0452942278153424
